117	0.245288666	0.090432472	Cafe Segovia
118	0.245419137	0.090829669	Cafe Segovia
119	0.245288666	0.090432472	Crossways Food For Life
120	0.243807441	0.092328894	Sleepy Dogs Cafe
121	0.245469023	0.093018148	Cafe Meditteranean
122	0.245288666	0.090432472	Circle of Food
123	0.249575011	0.088152482	Novotel Melbourne On Collins
124	0.247372359	0.093179753	Cafe Doppio
125	0.219835377	0.098290747	Cafe Doppio
126	0.225767954	0.09936941	Hokka Hokka On Collins
127	0.225403404	0.099865907	La Scala Restaurant
128	0.225986684	0.100346827	Cafe Classico
129	0.225280608	0.101330085	Sushi Noodle Bar
130	0.225457127	0.101080863	Hopetoun Tea Rooms
131	0.226178553	0.100103447	Caffe Cortile
132	0.225230722	0.100113182	Caffe Cortile
133	0.226358909	0.099856172	Segovia
134	0.226535429	0.099614738	Segovia
135	0.225587598	0.099622526	Hudsons Coffee
136	0.225587598	0.099622526	Hudsons Coffee
137	0.226546941	0.098327741	Caffe Duomo
138	0.225925286	0.099155235	Melbourne Bar & Bistro
139	0.224463248	0.100046982	Pizza Hut
140	0.225925286	0.099155235	McDonald's
141	0.22605192	0.09897416	Red Rooster
142	0.222740267	0.098467928	Sam & Sons Cafe
143	0.224843147	0.10209138	Sam & Sons Cafe
144	0.228530862	0.096916133	Cafe E Torta
145	0.228527025	0.096910292	Cafe E Torta
146	0.227471747	0.096906398	Oscars On Royal
147	0.228688194	0.097097208	Oscars On Royal
148	0.228933786	0.096538406	Causeway Inn
149	0.228703544	0.096668858	Hungry Jack's
150	0.227985955	0.097646275	Pancake Parlour
151	0.228166312	0.097400947	Asian Gourmet
152	0.227195457	0.097439888	Due Fratelli
153	0.227375813	0.097196508	Swanston Walk Cafe Bar
154	0.229647537	0.094024771	Swanston Walk Cafe Bar
155	0.22670811	0.099367463	Golden Tower Restaurant
156	0.226830906	0.097930544	Golden Tower Restaurant
157	0.226892304	0.099116294	Gopal's Vegetarian Restaurant
158	0.226681249	0.098144719	Malaysian Oriental Wok
159	0.227253017	0.098627586	Malaysian Oriental Wok
160	0.22761373	0.098136931	Tokio Japanese Take Away
161	0.227018937	0.097687163	Tokio Japanese Take Away
162	0.230472572	0.094953511	The Cultured Salad
163	0.237230185	0.094396656	Star Walk Cafe
164	0.237867189	0.094659508	Laurent-Boulangerie Patisserie
165	0.237867189	0.094659508	Laurent-Boulangerie Patisserie
166	0.237410541	0.094118229	Gordons Cafe-Bar
167	0.237410541	0.094118229	Gordons Cafe-Bar
168	0.235468831	0.094305145	Cafe Kansas
169	0.235019858	0.094059818	Cafe Kansas
170	0.241535716	0.097042691	Gourmet Curry Hut
171	0.239356089	0.095249462	Gourmet Curry Hut
172	0.237126576	0.108386178	Quist Danish Coffee Shop (Hub Arcade)
173	0.245484372	0.096123686	Quist Danish Coffee Shop (Hub Arcade)
174	0.243508126	0.093946889	Cafe' On Elizabeth
175	0.24675838	0.096067221	Piazza Vittoria
176	0.242882634	0.104789985	Piazza Vittoria
177	0.140287035	0.18846582	Market Lane Cafe
178	0.15369443	0.195278921	Market Lane Cafe
179	0.162056064	0.19266988	Josies Food Bar
180	0.19250945	0.130239816	Josies Food Bar
181	0.218235193	0.151998048	Le Croissant Des Halles
182	0.213687907	0.163619962	Cafe Victoria
183	0.213714768	0.163637486	Cafe Victoria
184	0.213196723	0.163037796	Coffea Coffee
185	0.213004854	0.169782361	Coffea Coffee
186	0.213004854	0.169782361	Drums Cafe
187	0.213004854	0.169782361	Canton Fast Food Pty Ltd
188	0.213004854	0.169782361	Consciousness Cafe
189	0.213004854	0.169782361	Cafe Verona
190	0.218595906	0.167745752	Vic Fish Licensed Cafe
191	0.215314952	0.168070908	Cafe Apollo
192	0.210629521	0.173791328	Nando's
193	0.211542815	0.174001609	Nando's
194	0.211542815	0.174001609	Bar Vis
195	0.211542815	0.174001609	City Pizza
196	0.211542815	0.174001609	Subway
197	0.211542815	0.174001609	Le Croissant Connection
198	0.211542815	0.174001609	Le Croissant Connection
199	0.211542815	0.174001609	The Competition Cafe
200	0.211542815	0.174001609	The Competition Cafe
201	0.211542815	0.174001609	Forever Gold Cafe
202	0.211542815	0.174001609	Explorers Inn
203	0.211542815	0.174001609	The Jarra Room
204	0.211542815	0.174001609	Orchids Garden Licensed Restaurant
205	0.218135421	0.172839223	Mask of China Restaurant
206	0.218135421	0.172839223	Duckling King Restaurant
207	0.215602755	0.172975516	Nyonya Restaurant
208	0.215621942	0.176951382	Hofbrouhaus Restaurant
209	0.215691015	0.176688531	The International Lounge Bar
210	0.213829889	0.180814321	Korea Palace
211	0.23272511	0.148148739	Istana Malaysia Restaurant
212	0.232963027	0.148403802	Oriental Bistro
213	0.232479518	0.147887835	Pepper Chilli Restaurant
214	0.23430227	0.150339166	Backstage Deli
215	0.236900171	0.146633938	Flower Drum
216	0.236900171	0.146633938	Aki Japanese Resturant
217	0.236900171	0.146633938	Shark Fin House
218	0.235568603	0.15085708	Ginza Teppanyaki
219	0.238765134	0.151927955	Sawasdee Thai Restaurant
220	0.240062165	0.149778416	Wong Shing Kee Chinese Restaurant
221	0.243009267	0.141189999	Izakaya Chuji Japanese Restaurant
222	0.242544945	0.147519844	Pho Dzung Vietnamese Restaurant
223	0.243024617	0.146877319	Seoul House Korean Restaurant
224	0.245572632	0.14743028	BBQ King Restaurant
225	0.244206527	0.145897955	Dragon Boat Palace
226	0.248005526	0.143413525	Sushi Gotcha
227	0.247568065	0.143557606	Goldern Nugget
228	0.243485101	0.155874616	Cafe Centrum
229	0.245177383	0.154914722	Cafe Centrum
230	0.242506571	0.152426398	Thai City
231	0.249931887	0.148884723	Shanghai Village
232	0.249931887	0.148884723	Empress of China
233	0.248749976	0.1487017	Golden Orchid Restaurant
234	0.248331702	0.148549831	Hong Kong Wonton House
235	0.249801416	0.15603622	King Bo Chinese Restaurant
236	0.249801416	0.15603622	Cafe Rema
237	0.248082273	0.15596418	Cafe Rema
238	0.247759934	0.156133573	Caffe Masters
239	0.247990176	0.153230528	Caffe Masters
240	0.222421766	0.166482119	Florin Deli
241	0.222510025	0.166042087	Monkey Bar
242	0.222421766	0.166482119	Schwobs Swiss
243	0.222421766	0.166482119	Cafe Great Space
244	0.222260596	0.167903462	Cafe Great Space
245	0.220978914	0.167334925	Roozervelts
246	0.221661966	0.168699804	Sofitel Hotel
247	0.221661966	0.168699804	Vivaldi Restaurant
248	0.221865347	0.169529245	Cafe 51
249	0.221896046	0.168808838	Cafe 51
250	0.221661966	0.168699804	Sizzling Spuds
251	0.221661966	0.168699804	Pomegranate Gourmet Food
252	0.221661966	0.168699804	Kenzan Japanese Restaurant
253	0.221661966	0.168699804	Caffeine At Re Vault
254	0.221661966	0.168699804	Flagstaff Cafe
255	0.224163933	0.165691619	Flagstaff Cafe
256	0.224163933	0.165691619	Piccolo Cafe/bar
257	0.22632821	0.165563114	Piccolo Cafe/bar
258	0.225257584	0.165047147	Uzuki Sushi Bar & Catering
259	0.224144746	0.170434621	Food Lovers Cafe Deli
260	0.223814732	0.169977066	Cecconi's
261	0.224144746	0.170434621	Cecconi's
262	0.224144746	0.170434621	Strega
263	0.223814732	0.169977066	Cafe D Oro
264	0.233738176	0.162691222	Number 8
265	0.227483259	0.164975106	Number 8
266	0.229290662	0.168244195	Zampelis Cafe Greco
267	0.229290662	0.168244195	Zampelis Cafe Greco
268	0.229290662	0.168244195	Waterfront Seafood & Grill
269	0.230491759	0.170210711	Waterfront Seafood & Grill
270	0.230491759	0.170210711	Cervo Cafe Bar
271	0.219697231	0.173806904	Cervo Cafe Bar
272	0.225104089	0.172134392	Automatic Cafe
273	0.224044974	0.172991092	Automatic Cafe
274	0.228630634	0.173818586	Lucky Chan's Seafood Restaurant
275	0.226757996	0.174359865	official All Stars Cafe
276	0.226757996	0.174359865	Crown Casino
277	0.230250005	0.172580265	Cafe Downunder
278	0.236823423	0.164019107	Terrace Deli
279	0.236393638	0.162985226	Terrace Deli
280	0.237560199	0.162743792	The Kitchen Restaurant
281	0.242092135	0.159653831	Syracuse
282	0.242092135	0.159653831	Syracuse
283	0.24188108	0.159139811	Cafe Bove
284	0.238070569	0.16741086	La Cantina
285	0.238070569	0.16741086	Melbourne Savage Club
286	0.238070569	0.16741086	Lucias Restorante
287	0.238070569	0.16741086	Falafel Kitchen
288	0.237218673	0.17071889	The Sandwich Company
289	0.235472668	0.169278076	Pick-a-bread
290	0.238995376	0.166386714	Don Bay
291	0.238995376	0.166386714	RACV Club
292	0.238323836	0.164587644	Grand Hyatt Hotel
293	0.238323836	0.164587644	Rosati Restaurant
294	0.239524933	0.165319733	Holiday Inn On Flinders Melbourne
295	0.239524933	0.165319733	The Batman's Hill Hotel
296	0.240008442	0.165265216	Romeo Takeaway Cafe
297	0.241996201	0.167021451	Romeo Takeaway Cafe
298	0.238323836	0.164587644	Tribel Cafe
299	0.240315432	0.167835316	Tribel Cafe
300	0.2397782	0.164390992	Cafe 123
301	0.238592452	0.169564292	Cafe 123
302	0.240184961	0.168875038	Ace Cafe
303	0.24315125	0.156902656	Basement Deli
304	0.242782862	0.161598929	Le Meridien The Rialto
305	0.245484372	0.161653447	Order Bar & Lounge
306	0.242782862	0.161598929	Observation Deck Cafe/bar
307	0.242782862	0.161598929	Rajah-sahib
308	0.242782862	0.161598929	G & J Cafe Deli Take Away Food
309	0.242234118	0.165907741	Nirankar
310	0.244920279	0.166861793	Cafe Espresso
311	0.242541108	0.166939675	Cafe Espresso
312	0.243036129	0.1641554	Moylans Cafe Restaurant
313	0.244851206	0.169102842	The Moat Coffee Shop
314	0.246581861	0.167171373	The Moat Coffee Shop
315	0.247522017	0.171423721	Fortuna Village Restaurant
316	0.247522017	0.171423721	Grand BBQ
317	0.247522017	0.171423721	Gloria Jean's Coffees
318	0.247522017	0.171423721	Gloria Jean's Coffees
319	0.248047737	0.171380886	Grand Asia Takeaway
320	0.248047737	0.171380886	Muffin Break
321	0.247522017	0.171423721	Cafe Puccini
322	0.2499127	0.183394156	Dragon Boat
323	0.248040062	0.18735834	Banana Palm
324	0.237352981	0.190602118	Westlake Restaurant
325	0.239379113	0.189751259	Dahu Peking Duck Restaurant
326	0.241056045	0.193641456	A1 Cafe
327	0.238569428	0.193923777	Souvlaki Bar
328	0.236201769	0.196178456	Hungry Jack's
329	0.236201769	0.196178456	Happy Cafe
330	0.236201769	0.196178456	Kaneda Sushi
331	0.236201769	0.196178456	Chinese Noodle House
332	0.238381396	0.197650422	Dessert House
333	0.242656229	0.189622754	Kings No.1 Cafe
334	0.243496614	0.191229067	Diamond Coffee Lounge
335	0.243496614	0.191229067	Diamond Coffee Lounge
336	0.245564957	0.188639496	Medallion Cakes & Coffee Lounge
337	0.245564957	0.188639496	Medallion Cakes & Coffee Lounge
338	0.243496614	0.191229067	Tsindos Greek Restaurant
339	0.243496614	0.191229067	Tsindos Greek Restaurant
340	0.245564957	0.188639496	Antipodes
341	0.245365414	0.192718556	Antipodes
342	0.245538096	0.191530859	International Cakes
343	0.245538096	0.191530859	Stalactites Restaurant
344	0.246186611	0.189135993	China Bar
345	0.246186611	0.189135993	Nam Loong
346	0.249528963	0.188392221	Singapore Kopitiam
347	0.247145954	0.187617297	King of Kings Chinese Restaurant
348	0.249525125	0.193419493	Yuriya Japanese Restaurant
349	0.247034671	0.193285147	Kum Den
350	0.247982502	0.201780106	Lemon Bistro
351	0.247982502	0.201780106	City BBQ Restaurant
352	0.247982502	0.201780106	Supper Inn
353	0.236228631	0.210643057	Silver Bird Garden Restaurant
354	0.236896333	0.208824516	Ling Nan Chinese Restaurant
355	0.235852568	0.207041022	Kimurkan
356	0.239812736	0.207237674	Taiwan Cafe
357	0.239812736	0.207237674	Gaylord Indian Restaurant
358	0.239812736	0.207237674	Camy Shanghai Dumpling And Noodle Restaurant
359	0.234501813	0.211737296	Shanghai Noodle House
360	0.234501813	0.211737296	Minang Indonesian Cuisine
361	0.24713828	0.206671084	Cafe Pazzo
362	0.247683187	0.203310483	Cafe Pazzo
363	0.246781404	0.207313609	Cafe Diy
364	0.246125213	0.207120851	Cafe Diy
365	0.245699265	0.213150851	Rhumbarallas
366	0.246036954	0.212882159	Rhumbarallas
367	0.243450565	0.215154361	KFC
